Unnamed: 0,player_api_id,player_name,birthday,team_long_name,team_short_name,id,player_fifa_api_id,overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,height,weight,team_api_id,preferred_foot,attacking_work_rate,defensive_work_rate,chanceCreationShooting,chanceCreationShootingClass,favored,avg_defence_stats,defence_player,Mode
13855,199810,Lindsay Rose,1992-02-08 00:00:00,Valenciennes FC,VAL,102318.0,199464.0,66.0,76.0,60.8421052631579,28.26315789473684,61.31578947368421,60.421052631578945,24.05263157894737,49.36842105263158,28.73684210526316,26.57894736842105,49.10526315789474,60.94736842105263,64.42105263157895,71.3157894736842,60.10526315789474,62.1578947368421,57.526315789473685,43.31578947368421,69.89473684210526,75.05263157894737,71.63157894736842,25.73684210526316,66.73684210526316,66.05263157894737,28.0,34.578947368421055,28.31578947368421,64.6842105263158,67.26315789473684,67.57894736842105,13.157894736842104,12.157894736842104,11.157894736842104,7.157894736842105,10.157894736842104,182.88,176.0,9873.0,right,medium,medium,60,Normal,87,66.50877192982456,Yes,Yes
14266,210922,Loris Nery,1991-02-05 00:00:00,Valenciennes FC,VAL,103404.5,200797.0,63.75,72.8125,57.4375,36.25,57.8125,60.6875,37.375,54.75,47.875,44.25,58.6875,61.5,67.875,67.875,64.125,64.8125,72.3125,53.75,73.125,67.4375,69.0,49.625,66.4375,65.9375,25.1875,61.875,50.4375,61.875,62.5,62.1875,14.1875,10.1875,5.1875,6.1875,8.1875,175.26,161.0,9873.0,right,medium,medium,60,Normal,87,62.1875,Yes,Yes
14516,215411,Marco Da Silva,1992-04-10 00:00:00,Valenciennes FC,VAL,111436.5,201502.0,56.0,62.333333333333336,47.0,31.0,46.0,64.0,26.0,59.333333333333336,47.666666666666664,38.666666666666664,61.0,59.333333333333336,62.583333333333336,57.916666666666664,59.083333333333336,44.0,52.0,55.0,54.0,74.5,58.25,49.0,51.0,52.0,40.0,51.0,58.0,55.0,53.0,52.0,8.0,8.0,5.0,5.0,7.0,182.88,159.0,9873.0,right,medium,medium,60,Normal,87,53.333333333333336,Yes,Yes
15308,279461,Kenny Lala,1991-10-03 00:00:00,Valenciennes FC,VAL,94894.5,204105.0,63.5,72.57142857142857,62.857142857142854,36.285714285714285,44.142857142857146,59.0,35.285714285714285,56.57142857142857,36.285714285714285,38.285714285714285,52.57142857142857,61.42857142857143,67.0,74.42857142857143,64.71428571428571,60.142857142857146,71.0,49.285714285714285,74.78571428571429,73.14285714285714,67.71428571428571,27.285714285714285,71.14285714285714,61.142857142857146,44.285714285714285,39.285714285714285,45.285714285714285,61.0,65.21428571428571,66.0,13.285714285714286,5.285714285714286,6.285714285714286,5.285714285714286,14.285714285714286,177.8,172.0,9873.0,right,high,low,60,Normal,87,64.07142857142857,Yes,Yes
16444,418137,Arthur Masuaku,1993-11-07 00:00:00,Valenciennes FC,VAL,17111.0,212491.0,66.10526315789474,75.21052631578948,62.36842105263158,56.36842105263158,58.78947368421053,68.0,52.78947368421053,67.6842105263158,56.10526315789474,45.31578947368421,61.36842105263158,69.36842105263158,78.10526315789474,72.89473684210526,66.89473684210526,66.6842105263158,65.0,67.57894736842105,66.0,70.52631578947368,70.89473684210526,55.78947368421053,63.78947368421053,59.473684210526315,57.578947368421055,57.05263157894737,47.78947368421053,64.52631578947368,67.0,65.94736842105263,7.157894736842105,6.157894736842105,9.157894736842104,6.157894736842105,6.157894736842105,177.8,154.0,9873.0,left,high,medium,60,Normal,87,65.82456140350878,Yes,Yes
1943,26148,Efstathios Tavlaridis,1980-01-25 00:00:00,AS Saint-Étienne,ETI,48347.0,100496.0,75.22222222222223,73.22222222222223,37.55555555555556,28.555555555555557,79.88888888888889,59.44444444444444,21.333333333333332,47.44444444444444,50.333333333333336,37.44444444444444,50.44444444444444,60.44444444444444,67.44444444444444,58.111111111111114,60.0,66.0,40.0,56.44444444444444,72.0,71.11111111111111,79.0,56.44444444444444,81.33333333333333,67.44444444444444,49.666666666666664,48.333333333333336,46.888888888888886,76.55555555555556,76.55555555555556,75.66666666666667,8.0,13.555555555555555,18.555555555555557,6.333333333333333,6.444444444444445,185.42,179.0,9853.0,right,medium,high,60,Normal,178,76.25925925925925,Yes,Yes
1953,26155,Mathieu Bodmer,1982-11-22 00:00:00,AS Saint-Étienne,ETI,118090.5,51123.0,76.6470588235294,77.70588235294117,71.11764705882354,66.91176470588235,81.05882352941177,79.38235294117646,72.17647058823529,70.70588235294117,66.02941176470588,74.38235294117646,78.88235294117646,77.47058823529412,56.911764705882355,62.85294117647059,58.911764705882355,74.29411764705883,47.0,82.8529411764706,61.97058823529411,70.44117647058823,86.55882352941177,78.47058823529412,76.82352941176471,74.67647058823529,67.8529411764706,75.26470588235294,77.67647058823529,72.82352941176471,76.6470588235294,67.05882352941177,9.970588235294118,10.205882352941176,21.0,12.882352941176473,14.617647058823527,190.5,198.0,9853.0,right,medium,medium,60,Normal,178,72.17647058823529,Yes,Yes
1966,26162,Francois Clerc,1983-04-18 00:00:00,AS Saint-Étienne,ETI,59052.0,161700.0,74.10526315789474,75.42105263157895,74.6842105263158,40.1578947368421,70.84210526315789,73.0,39.8421052631579,57.26315789473684,63.68421052631579,52.31578947368421,67.36842105263158,72.10526315789474,69.57894736842105,69.57894736842105,69.0,73.89473684210526,61.578947368421055,55.21052631578947,74.36842105263158,76.73684210526316,77.15789473684211,58.73684210526316,75.73684210526316,72.0,60.10526315789474,65.42105263157895,60.73684210526316,75.94736842105263,78.26315789473684,76.73684210526316,8.263157894736842,11.31578947368421,18.73684210526316,6.368421052631579,13.263157894736842,185.42,170.0,9853.0,right,medium,medium,60,Normal,178,76.98245614035089,Yes,Yes
2035,26236,Jonathan Brison,1983-02-07 00:00:00,AS Saint-Étienne,ETI,85642.5,150568.0,71.55555555555556,74.38888888888889,74.88888888888889,52.94444444444444,62.611111111111114,73.83333333333333,60.27777777777778,63.55555555555556,68.27777777777777,63.22222222222222,69.11111111111111,73.11111111111111,75.27777777777777,72.5,69.33333333333333,71.05555555555556,72.27777777777777,64.94444444444444,67.0,76.33333333333333,66.88888888888889,55.611111111111114,71.38888888888889,63.388888888888886,65.77777777777777,72.88888888888889,45.5,69.88888888888889,69.05555555555556,68.27777777777777,13.5,14.38888888888889,19.77777777777778,15.72222222222222,12.77777777777778,177.8,161.0,9853.0,left,medium,medium,60,Normal,178,69.07407407407408,Yes,Yes
2037,26238,Landry N'Guemo,1985-11-28 00:00:00,AS Saint-Étienne,ETI,98915.5,170903.0,72.16666666666667,78.33333333333333,56.833333333333336,37.44444444444444,58.833333333333336,72.72222222222223,28.22222222222222,70.55555555555556,56.111111111111114,55.94444444444444,71.16666666666667,72.88888888888889,72.11111111111111,70.22222222222223,72.0,72.11111111111111,78.0,64.88888888888889,70.77777777777777,82.22222222222223,74.11111111111111,53.888888888888886,79.77777777777777,72.5,59.388888888888886,70.16666666666667,39.388888888888886,71.77777777777777,73.11111111111111,67.44444444444444,9.444444444444445,16.333333333333332,25.27777777777778,9.833333333333334,15.61111111111111,172.72,154.0,9853.0,left,medium,high,60,Normal,178,70.77777777777777,Yes,Yes
2085,26287,Cedric Varrault,1980-01-30 00:00:00,AS Saint-Étienne,ETI,26979.5,51620.0,67.27777777777777,67.66666666666667,69.05555555555556,45.5,64.5,69.94444444444444,31.5,50.94444444444444,70.16666666666667,47.77777777777778,65.61111111111111,64.61111111111111,53.94444444444444,52.166666666666664,59.611111111111114,56.44444444444444,65.77777777777777,64.5,71.05555555555556,76.88888888888889,75.77777777777777,56.5,74.55555555555556,60.77777777777778,39.666666666666664,47.22222222222222,46.5,64.83333333333333,65.11111111111111,68.61111111111111,11.166666666666666,10.22222222222222,8.166666666666666,5.611111111111111,6.388888888888889,182.88,154.0,9853.0,right,medium,medium,60,Normal,178,66.18518518518519,Yes,Yes
2159,26353,Loic Perrin,1985-08-07 00:00:00,AS Saint-Étienne,ETI,102798.0,159147.0,76.92,79.84,68.36,60.92,72.76,76.52,49.76,64.8,59.32,52.28,76.68,76.32,68.6,68.64,63.8,75.92,74.2,74.0,74.92,74.12,74.64,66.56,78.48,76.48,60.44,68.24,66.84,76.0,77.12,75.92,6.24,8.56,22.16,12.12,14.4,180.34,179.0,9853.0,right,medium,medium,60,Normal,178,76.34666666666668,Yes,Yes
2160,26354,Mouhamadou Dabo,1986-11-28 00:00:00,AS Saint-Étienne,ETI,128862.0,168630.0,71.84,76.92,64.48,29.28,60.48,67.32,52.0,61.36,57.16,48.12,60.72,67.64,75.08,76.04,74.32,73.32,77.4,66.28,75.2,77.0,67.88,57.04,78.24,72.44,58.92,61.0,58.2,71.64,72.4,76.24,12.4,16.6,19.2,12.56,13.4,175.26,143.0,9853.0,right,high,high,60,Normal,178,73.42666666666668,Yes,Yes
2196,26401,Albin Ebondo,1984-02-23 00:00:00,AS Saint-Étienne,ETI,5193.5,140556.0,71.875,77.75,73.375,31.875,70.125,70.0,31.0,61.875,68.25,34.75,68.25,66.25,74.5,74.125,64.875,65.75,71.125,59.375,66.875,76.0,74.25,35.5,73.25,64.375,53.5,61.625,49.625,73.625,73.0,72.125,11.375,16.125,36.875,17.625,14.375,182.88,187.0,9853.0,right,medium,medium,60,Normal,178,72.91666666666667,Yes,Yes
2210,26419,Blaise Matuidi,1987-04-09 00:00:00,AS Saint-Étienne,ETI,21749.0,170890.0,79.68,84.56,72.96,57.8,72.88,79.56,72.36,71.84,64.28,53.96,77.4,77.36,77.52,77.48,84.04,80.96,77.96,72.56,79.0,86.08,74.0,66.96,82.8,80.52,60.52,74.32,54.64,81.0,80.68,79.72,8.2,12.64,19.2,11.8,15.04,175.26,154.0,9853.0,left,high,high,60,Normal,178,80.46666666666667,Yes,Yes
3437,30904,Carlos Bocanegra,1979-05-25 00:00:00,AS Saint-Étienne,ETI,25623.5,40805.0,71.60714285714286,72.14285714285714,50.67857142857143,39.142857142857146,79.07142857142857,64.67857142857143,47.0,51.214285714285715,56.0,40.07142857142857,57.035714285714285,59.67857142857143,47.357142857142854,55.57142857142857,52.714285714285715,69.96428571428571,64.25,51.57142857142857,77.64285714285714,68.82142857142857,79.25,33.142857142857146,71.75,71.57142857142857,47.0,49.92857142857143,47.392857142857146,71.92857142857143,71.64285714285714,66.39285714285714,7.571428571428571,15.535714285714286,18.571428571428573,12.571428571428571,13.25,182.87999999999997,170.0,9853.0,left,medium,medium,60,Normal,178,69.98809523809523,Yes,Yes
4123,33122,Sylvain Marchal,1980-02-10 00:00:00,AS Saint-Étienne,ETI,168612.0,11791.0,69.88235294117646,71.70588235294117,50.47058823529411,29.058823529411764,70.05882352941177,63.94117647058823,43.294117647058826,37.05882352941177,36.47058823529411,35.705882352941174,62.1764705882353,57.8235294117647,39.52941176470589,45.411764705882355,43.294117647058826,64.52941176470588,62.64705882352941,54.588235294117645,74.23529411764706,60.23529411764706,74.17647058823529,42.47058823529411,71.29411764705883,69.0,37.23529411764706,57.52941176470589,49.588235294117645,72.41176470588235,70.58823529411765,70.41176470588235,12.058823529411764,12.588235294117649,20.41176470588235,12.823529411764708,9.352941176470589,182.88,183.0,9853.0,right,medium,medium,60,Normal,178,71.13725490196079,Yes,Yes
4342,33813,Sylvain Monsoreau,1981-01-23 00:00:00,AS Saint-Étienne,ETI,168652.5,49663.0,72.1,75.1,57.0,43.0,66.0,64.0,28.0,49.5,52.0,44.0,56.7,67.0,68.6,65.5,54.4,61.0,65.0,58.0,64.0,69.3,71.3,37.0,72.4,61.5,60.5,61.7,55.0,70.6,73.2,66.0,6.5,12.9,34.2,12.8,15.5,185.42,176.0,9853.0,left,low,medium,60,Normal,178,69.93333333333334,Yes,Yes
4755,35499,Jeremy Clement,1984-08-26 00:00:00,AS Saint-Étienne,ETI,80552.0,163530.0,75.72727272727273,79.18181818181819,63.09090909090909,55.40909090909091,66.9090909090909,77.36363636363636,51.27272727272727,64.27272727272727,52.45454545454545,54.09090909090909,75.9090909090909,69.86363636363636,61.22727272727273,60.86363636363637,68.45454545454545,72.81818181818181,70.27272727272727,70.27272727272727,76.4090909090909,83.13636363636364,71.4090909090909,64.45454545454545,76.9090909090909,78.68181818181819,55.72727272727273,72.27272727272727,64.63636363636364,77.4090909090909,78.5909090909091,76.0,13.0,11.045454545454543,25.09090909090909,10.318181818181818,15.863636363636363,180.33999999999995,168.0,9853.0,left,medium,high,60,Normal,178,77.33333333333333,Yes,Yes
6613,39965,Paul Baysse,1988-05-18 00:00:00,AS Saint-Étienne,ETI,139963.0,178031.0,69.80952380952381,76.52380952380952,57.285714285714285,32.23809523809524,70.76190476190476,64.04761904761905,26.0,52.523809523809526,46.095238095238095,33.80952380952381,61.38095238095238,63.333333333333336,60.095238095238095,61.476190476190474,64.0952380952381,65.80952380952381,62.19047619047619,52.57142857142857,77.9047619047619,69.28571428571429,74.80952380952381,43.80952380952381,69.14285714285714,65.80952380952381,43.285714285714285,61.857142857142854,43.285714285714285,71.33333333333333,72.28571428571429,68.85714285714286,8.80952380952381,15.476190476190476,15.428571428571429,13.047619047619047,12.238095238095235,187.96,187.0,9853.0,right,medium,medium,60,Normal,178,70.82539682539682,Yes,Yes
6656,39996,Jean-Pascal Mignot,1981-02-26 00:00:00,AS Saint-Étienne,ETI,79476.5,138670.0,73.44444444444444,74.11111111111111,62.94444444444444,31.833333333333332,72.0,69.0,39.111111111111114,45.166666666666664,53.111111111111114,36.22222222222222,72.66666666666667,64.33333333333333,60.166666666666664,59.0,58.27777777777778,72.61111111111111,65.44444444444444,57.833333333333336,71.55555555555556,62.5,70.0,52.833333333333336,77.22222222222223,70.5,37.611111111111114,54.44444444444444,50.111111111111114,77.55555555555556,74.77777777777777,77.11111111111111,10.0,15.444444444444445,26.444444444444443,11.22222222222222,13.333333333333334,182.88,181.0,9853.0,left,medium,medium,60,Normal,178,76.48148148148148,Yes,Yes
6671,40006,Benoit Assou-Ekotto,1984-03-24 00:00:00,AS Saint-Étienne,ETI,20836.5,157392.0,75.79166666666667,77.54166666666667,77.41666666666667,37.791666666666664,59.875,74.70833333333333,61.875,71.83333333333333,64.66666666666667,71.33333333333333,70.08333333333333,76.70833333333333,78.33333333333333,79.0,74.75,71.125,76.75,78.58333333333333,70.375,76.20833333333333,74.95833333333333,62.875,80.875,77.33333333333333,58.583333333333336,62.833333333333336,57.833333333333336,76.16666666666667,80.5,78.29166666666667,7.833333333333333,16.375,22.416666666666668,16.541666666666668,14.708333333333334,180.34,152.0,9853.0,left,high,high,60,Normal,178,78.31944444444446,Yes,Yes
6915,40703,"Yohan Hautcoeur,17",1981-10-30 00:00:00,AS Saint-Étienne,ETI,182072.0,51763.0,67.11111111111111,72.55555555555556,72.77777777777777,51.111111111111114,67.77777777777777,72.11111111111111,54.77777777777778,61.77777777777778,62.77777777777778,62.111111111111114,69.44444444444444,72.77777777777777,66.88888888888889,64.77777777777777,60.888888888888886,59.77777777777778,73.33333333333333,62.77777777777778,63.888888888888886,69.11111111111111,72.11111111111111,69.77777777777777,70.44444444444444,54.333333333333336,47.111111111111114,71.77777777777777,66.77777777777777,52.333333333333336,70.33333333333333,68.66666666666667,6.0,8.88888888888889,30.333333333333332,9.77777777777778,9.0,177.8,148.0,9853.0,right,medium,medium,60,Normal,178,63.77777777777777,Yes,Yes
7071,41092,Benoit Tremoulinas,1985-12-28 00:00:00,AS Saint-Étienne,ETI,20971.5,177635.0,74.68181818181819,80.54545454545455,77.95454545454545,51.22727272727273,63.27272727272727,77.04545454545455,51.63636363636363,69.86363636363636,82.18181818181819,56.86363636363637,71.22727272727273,74.54545454545455,81.18181818181819,82.36363636363636,79.5909090909091,78.18181818181819,76.18181818181819,65.95454545454545,69.81818181818181,80.81818181818181,63.40909090909091,59.86363636363637,70.22727272727273,69.63636363636364,65.18181818181819,76.5909090909091,68.5,72.86363636363636,73.77272727272727,77.77272727272727,3.909090909090909,15.636363636363637,24.09090909090909,15.636363636363637,11.272727272727272,172.72,143.0,9853.0,left,high,medium,60,Normal,178,74.8030303030303,Yes,Yes
7086,41105,David Sauget,1979-11-23 00:00:00,AS Saint-Étienne,ETI,40422.5,137330.0,65.27272727272727,69.0909090909091,69.54545454545455,22.0,63.63636363636363,69.63636363636364,27.0,55.27272727272727,46.0,62.45454545454545,56.27272727272727,67.54545454545455,58.72727272727273,58.18181818181818,49.18181818181818,63.18181818181818,62.0,46.0,59.63636363636363,68.63636363636364,62.0,44.0,63.0,58.72727272727273,40.90909090909091,56.72727272727273,47.45454545454545,63.72727272727273,65.63636363636364,62.27272727272727,6.2727272727272725,12.272727272727272,22.818181818181817,9.909090909090908,13.818181818181818,175.26,170.0,9853.0,right,high,medium,60,Normal,178,63.87878787878788,Yes,Yes
7156,41198,Mustapha Bayal Sall,1985-11-30 00:00:00,AS Saint-Étienne,ETI,129399.5,178679.0,72.84,76.76,56.56,53.08,71.56,58.12,55.36,54.08,61.08,62.56,56.64,59.6,63.56,61.12,52.4,72.08,51.48,58.12,68.84,75.2,88.28,56.08,81.8,68.4,44.68,54.16,56.6,72.72,75.24,70.2,11.68,8.4,21.88,15.64,12.24,190.5,212.0,9853.0,right,medium,medium,60,Normal,178,72.71999999999998,Yes,Yes
9573,94323,Fabien Lemoine,1987-03-16 00:00:00,AS Saint-Étienne,ETI,53089.5,183287.0,71.70833333333333,75.83333333333333,65.54166666666667,50.791666666666664,64.70833333333333,76.04166666666667,50.125,65.83333333333333,59.125,47.375,70.125,70.45833333333333,66.91666666666667,65.875,73.29166666666667,75.16666666666667,75.5,62.25,68.41666666666667,77.75,66.79166666666667,64.04166666666667,75.20833333333333,67.29166666666667,53.875,77.66666666666667,50.666666666666664,70.16666666666667,70.58333333333333,70.83333333333333,4.625,15.875,21.958333333333332,14.375,12.125,175.26,148.0,9853.0,right,medium,high,60,Normal,178,70.52777777777777,Yes,Yes
9578,94326,Yohan Benalouane,1987-03-28 00:00:00,AS Saint-Étienne,ETI,181992.5,183288.0,71.0625,78.375,52.0625,23.03125,68.9375,59.9375,49.0625,38.1875,47.84375,52.71875,60.5625,56.71875,66.21875,66.0,59.28125,67.53125,63.0625,62.21875,75.28125,67.71875,78.78125,36.40625,77.3125,71.375,47.125,51.59375,41.9375,74.4375,74.59375,71.9375,13.09375,14.125,17.625,14.96875,15.8125,185.42,187.0,9853.0,right,low,high,60,Normal,178,73.65625,Yes,Yes
11938,159882,Kevin Theophile-Catherine,1989-10-28 00:00:00,AS Saint-Étienne,ETI,96173.5,190868.0,68.41666666666667,76.875,61.791666666666664,35.125,64.125,67.45833333333333,22.333333333333332,54.666666666666664,58.75,29.916666666666668,61.791666666666664,67.875,73.29166666666667,75.41666666666667,65.375,69.45833333333333,68.41666666666667,45.916666666666664,67.04166666666667,71.29166666666667,71.25,42.5,72.5,67.375,38.083333333333336,60.333333333333336,43.75,66.04166666666667,70.0,70.16666666666667,6.916666666666667,7.916666666666667,10.416666666666666,10.416666666666666,12.083333333333334,182.88,187.0,9853.0,right,high,high,60,Normal,178,68.73611111111113,Yes,Yes
11950,160222,Yoann Andreu,1989-05-03 00:00:00,AS Saint-Étienne,ETI,181839.0,190579.0,63.0,71.11764705882354,54.23529411764706,21.823529411764707,55.64705882352941,60.588235294117645,24.294117647058822,44.64705882352941,41.94117647058823,28.294117647058822,49.0,60.94117647058823,63.8235294117647,66.3529411764706,66.05882352941177,65.47058823529412,72.05882352941177,33.294117647058826,66.0,70.05882352941177,58.52941176470589,27.294117647058822,69.88235294117646,50.294117647058826,51.76470588235294,43.52941176470589,33.23529411764706,66.3529411764706,68.94117647058823,64.70588235294117,10.411764705882351,13.882352941176473,14.058823529411764,13.117647058823527,12.352941176470589,177.8,154.0,9853.0,right,medium,medium,60,Normal,178,66.66666666666667,Yes,Yes
12006,161421,Joshua Guilavogui,1990-09-19 00:00:00,AS Saint-Étienne,ETI,89560.5,198118.0,73.8076923076923,79.26923076923077,54.76923076923077,53.11538461538461,71.0,73.73076923076923,45.96153846153846,62.0,50.5,55.11538461538461,71.53846153846153,70.88461538461539,67.11538461538461,71.73076923076923,58.76923076923077,73.07692307692308,56.26923076923077,68.53846153846153,74.42307692307692,78.11538461538461,78.96153846153847,63.26923076923077,75.23076923076923,75.3076923076923,59.65384615384615,67.5,50.30769230769231,73.15384615384616,77.38461538461539,72.11538461538461,12.346153846153848,8.576923076923077,16.96153846153846,10.423076923076923,15.038461538461538,187.96,170.0,9853.0,right,medium,high,60,Normal,178,74.21794871794872,Yes,Yes
13424,187017,Faouzi Ghoulam,1991-02-01 00:00:00,AS Saint-Étienne,ETI,54001.5,201454.0,72.5,79.61538461538461,74.6923076923077,52.46153846153846,67.38461538461539,69.38461538461539,46.15384615384615,69.3076923076923,67.92307692307692,62.38461538461539,65.15384615384616,72.53846153846153,76.3076923076923,78.57692307692308,66.0,71.34615384615384,60.07692307692308,70.8076923076923,71.3076923076923,77.5,72.73076923076923,63.23076923076923,71.92307692307692,69.65384615384616,48.19230769230769,59.76923076923077,68.03846153846153,70.26923076923077,73.07692307692308,73.96153846153847,11.846153846153848,6.846153846153846,7.846153846153846,7.846153846153846,12.846153846153848,187.96,176.0,9853.0,left,high,medium,60,Normal,178,72.43589743589745,Yes,Yes
13457,188465,Florentin Pogba,1990-08-19 00:00:00,AS Saint-Étienne,ETI,56961.0,198688.0,66.29411764705883,74.11764705882354,63.88235294117647,19.647058823529413,64.47058823529412,63.294117647058826,37.11764705882353,35.35294117647059,48.588235294117645,61.94117647058823,55.52941176470589,46.47058823529411,62.0,64.88235294117646,57.47058823529411,66.52941176470588,53.76470588235294,66.47058823529412,84.17647058823529,74.17647058823529,82.82352941176471,56.8235294117647,71.76470588235294,55.52941176470589,31.58823529411765,41.47058823529411,37.47058823529411,64.11764705882354,68.05882352941177,65.76470588235294,7.117647058823529,9.117647058823527,7.117647058823529,10.117647058823527,10.117647058823527,187.96,198.0,9853.0,left,medium,high,60,Normal,178,65.98039215686275,Yes,Yes
13919,201938,Kevin Malcuit,1991-07-31 00:00:00,AS Saint-Étienne,ETI,95757.5,198949.0,63.5625,70.9375,61.0,55.6875,51.75,63.625,49.3125,66.125,46.0625,45.8125,55.5625,65.9375,82.3125,84.1875,76.9375,55.25,63.625,59.125,63.3125,67.375,71.8125,48.75,58.75,52.5625,61.6875,43.875,51.5625,57.5625,62.4375,65.4375,11.3125,12.3125,11.3125,8.3125,10.3125,180.34,168.0,9853.0,right,high,medium,60,Normal,178,61.8125,Yes,Yes
14216,210390,Vincent Pajot,1990-08-19 00:00:00,AS Saint-Étienne,ETI,177569.0,198836.0,69.05882352941177,77.58823529411765,54.35294117647059,43.64705882352941,64.41176470588235,71.52941176470588,38.23529411764706,63.64705882352941,51.294117647058826,47.35294117647059,66.76470588235294,68.0,66.11764705882354,56.47058823529411,66.11764705882354,73.52941176470588,69.6470588235294,60.05882352941177,69.82352941176471,71.41176470588235,62.11764705882353,62.0,72.76470588235294,68.3529411764706,61.47058823529411,70.47058823529412,54.11764705882353,63.1764705882353,67.0,64.47058823529412,8.235294117647058,10.235294117647058,15.235294117647058,15.235294117647058,10.235294117647058,175.26,141.0,9853.0,right,medium,medium,60,Normal,178,64.88235294117648,Yes,Yes
15400,281207,Kurt Zouma,1994-10-27 00:00:00,AS Saint-Étienne,ETI,98418.5,204311.0,73.77272727272727,84.0909090909091,50.40909090909091,46.22727272727273,73.81818181818181,59.5,46.22727272727273,45.86363636363637,59.86363636363637,59.22727272727273,53.59090909090909,66.22727272727273,70.31818181818181,74.0,54.40909090909091,71.5,52.0,52.77272727272727,80.9090909090909,70.4090909090909,84.5909090909091,46.86363636363637,73.5909090909091,72.54545454545455,51.59090909090909,56.22727272727273,60.77272727272727,74.0909090909091,74.95454545454545,71.95454545454545,13.227272727272728,13.227272727272728,6.2272727272727275,8.227272727272727,14.227272727272728,190.5,187.0,9853.0,right,medium,medium,60,Normal,178,73.66666666666667,Yes,Yes
15845,307017,Pierre-Yves Polomat,1993-12-27 00:00:00,AS Saint-Étienne,ETI,143747.0,208324.0,64.4,74.26666666666667,61.266666666666666,31.733333333333334,56.13333333333333,56.666666666666664,32.4,56.53333333333333,50.6,39.4,52.733333333333334,58.06666666666667,72.46666666666667,72.86666666666666,62.6,68.53333333333333,64.53333333333333,50.86666666666667,65.93333333333334,75.0,71.13333333333334,44.733333333333334,68.26666666666667,66.66666666666667,49.4,47.13333333333333,47.4,59.53333333333333,67.0,63.6,8.2,9.2,11.2,12.2,15.2,180.34,165.0,9853.0,left,medium,medium,60,Normal,178,63.37777777777777,Yes,Yes
16104,357220,Benjamin-Kantie Karamoko,1995-05-17 00:00:00,AS Saint-Étienne,ETI,20780.5,226759.0,61.0,74.66666666666667,34.333333333333336,21.333333333333332,62.333333333333336,45.333333333333336,32.333333333333336,34.333333333333336,28.333333333333332,34.333333333333336,30.333333333333332,37.333333333333336,54.666666666666664,56.666666666666664,40.666666666666664,49.333333333333336,35.0,46.333333333333336,66.0,60.333333333333336,86.66666666666667,23.333333333333332,62.333333333333336,60.333333333333336,28.333333333333332,28.333333333333332,40.333333333333336,58.0,63.0,60.0,10.333333333333334,9.333333333333334,7.333333333333333,6.333333333333333,10.333333333333334,195.58,198.0,9853.0,right,,,60,Normal,178,60.333333333333336,Yes,Yes
17548,699362,Ronael Pierre-Gabriel,1998-06-13 00:00:00,AS Saint-Étienne,ETI,153372.5,231685.0,58.0,74.0,55.0,33.0,48.0,38.0,29.0,60.0,38.0,35.0,30.0,58.0,73.0,74.0,65.0,60.0,71.0,31.0,61.0,65.0,58.0,28.0,52.0,59.0,50.0,41.0,45.0,54.0,58.0,59.0,11.0,10.0,10.0,6.0,10.0,175.26,150.0,9853.0,right,medium,medium,60,Normal,178,57.0,Yes,Yes
436,15732,Ivan Radovanovic,1988-08-29 00:00:00,Novara,NOV,74266.0,186589.0,70.24137931034483,76.55172413793103,62.793103448275865,40.6551724137931,62.06896551724138,74.24137931034483,54.310344827586206,61.689655172413794,60.58620689655172,57.86206896551724,71.82758620689656,72.82758620689656,59.06896551724138,59.72413793103448,56.206896551724135,68.27586206896552,60.41379310344828,76.27586206896552,68.41379310344827,74.51724137931035,79.62068965517241,73.17241379310344,78.10344827586206,72.44827586206897,60.27586206896552,64.93103448275862,55.758620689655174,61.3448275862069,72.86206896551724,67.24137931034483,4.655172413793103,7.413793103448276,11.758620689655173,6.517241379310345,6.517241379310345,187.96,176.0,6269.0,right,medium,medium,49,Normal,10,67.14942528735632,Yes,Yes
5353,37508,Massimo Paci,1978-05-09 00:00:00,Novara,NOV,117267.5,137232.0,68.61538461538461,70.3076923076923,55.30769230769231,29.692307692307693,66.3076923076923,60.46153846153846,34.0,29.384615384615383,16.0,52.30769230769231,55.0,46.61538461538461,53.92307692307692,61.53846153846154,48.15384615384615,61.84615384615385,57.84615384615385,56.53846153846154,71.6923076923077,58.61538461538461,80.3076923076923,48.15384615384615,74.15384615384616,65.76923076923077,29.46153846153846,47.69230769230769,45.69230769230769,72.3076923076923,72.46153846153847,68.23076923076923,8.076923076923077,11.384615384615383,16.846153846153847,15.461538461538462,16.384615384615383,187.96,185.0,6269.0,right,low,medium,49,Normal,10,71.0,Yes,Yes
